NO.,Time,Interval,Indoor Temperature(°C),Indoor Humidity(%),Outdoor Temperature(°C),Outdoor Humidity(%),Relative Pressure(mmHg),Absolute Pressure(mmHg),Wind Speed(km/h),Gust(km/h),Wind Direction,DewPoint(°C),WindChill(°C),Hour Rainfall(mm),24 Hour Rainfall(mm),Week Rainfall(mm),Month Rainfall(mm),Total Rainfall(mm)
941,02/03/2022 15:49:59,5,28.3,68,29.8,65,755.8,724.1,6.1,9.7,SE,22.5,29.8,0.00,0.00,0.00,0.00,0.00
942,02/03/2022 15:50:49,5,28.3,68,30.7,65,755.6,724.0,0.0,2.5,SSW,23.4,30.7,0.00,0.00,72.90,3.30,157.20
943,02/03/2022 15:51:26,5,28.3,68,30.7,65,755.6,724.0,0.0,2.5,SSW,23.4,30.7,0.00,0.00,0.00,0.00,0.00
944,02/03/2022 15:52:09,5,28.3,68,30.7,65,755.6,724.0,0.0,2.5,SSW,23.4,30.7,0.00,0.00,72.90,3.30,157.20
945,02/03/2022 15:53:34,5,28.3,68,30.7,65,755.6,724.0,0.0,2.5,SSW,23.4,30.7,0.00,0.00,0.00,0.00,0.00
946,02/03/2022 15:54:59,5,28.3,68,30.7,65,755.6,724.0,0.0,2.5,SSW,23.4,30.7,0.00,0.00,0.00,0.00,0.00
947,02/03/2022 15:55:49,5,28.3,68,29.5,66,755.5,723.8,7.2,9.7,ESE,22.5,29.3,0.00,0.00,72.90,3.30,157.20
948,02/03/2022 15:56:26,5,28.3,68,29.5,66,755.5,723.8,7.2,9.7,ESE,22.5,29.3,0.00,0.00,0.00,0.00,0.00
949,02/03/2022 15:57:09,5,28.3,68,29.5,66,755.5,723.8,7.2,9.7,ESE,22.5,29.3,0.00,0.00,72.90,3.30,157.20
950,02/03/2022 15:58:34,5,28.3,68,29.5,66,755.5,723.8,7.2,9.7,ESE,22.5,29.3,0.00,0.00,0.00,0.00,0.00
951,02/03/2022 15:59:59,5,28.3,68,29.5,66,755.5,723.8,7.2,9.7,ESE,22.5,29.3,0.00,0.00,0.00,0.00,0.00
952,02/03/2022 16:00:49,5,28.3,68,29.8,65,755.5,723.8,2.5,3.6,ESE,22.5,29.8,0.00,0.00,72.90,3.30,157.20
953,02/03/2022 16:01:26,5,28.3,68,29.8,65,755.5,723.8,2.5,3.6,ESE,22.5,29.8,0.00,0.00,0.00,0.00,0.00
954,02/03/2022 16:02:09,5,28.3,68,29.8,65,755.5,723.8,2.5,3.6,ESE,22.5,29.8,0.00,0.00,72.90,3.30,157.20
955,02/03/2022 16:03:34,5,28.3,68,29.8,65,755.5,723.8,2.5,3.6,ESE,22.5,29.8,0.00,0.00,0.00,0.00,0.00
956,02/03/2022 16:04:59,5,28.3,68,29.8,65,755.5,723.8,2.5,3.6,ESE,22.5,29.8,0.00,0.00,0.00,0.00,0.00
957,02/03/2022 16:05:49,5,28.3,68,30.5,64,755.3,723.7,2.5,6.1,ESE,23.0,30.5,0.00,0.00,72.90,3.30,157.20
958,02/03/2022 16:06:26,5,28.3,68,30.5,64,755.3,723.7,2.5,6.1,ESE,23.0,30.5,0.00,0.00,0.00,0.00,0.00
959,02/03/2022 16:07:09,5,28.3,68,30.5,64,755.3,723.7,2.5,6.1,ESE,23.0,30.5,0.00,0.00,72.90,3.30,157.20
960,02/03/2022 16:08:34,5,28.3,68,30.5,64,755.3,723.7,2.5,6.1,ESE,23.0,30.5,0.00,0.00,0.00,0.00,0.00
961,02/03/2022 16:09:59,5,28.3,68,30.5,64,755.3,723.7,2.5,6.1,ESE,23.0,30.5,0.00,0.00,0.00,0.00,0.00
962,02/03/2022 16:10:49,5,28.3,68,30.1,65,755.3,723.7,1.1,3.6,ESE,22.8,30.1,0.00,0.00,72.90,3.30,157.20
963,02/03/2022 16:11:26,5,28.3,68,30.1,65,755.3,723.7,1.1,3.6,ESE,22.8,30.1,0.00,0.00,0.00,0.00,0.00
964,02/03/2022 16:12:09,5,28.3,68,30.1,65,755.3,723.7,1.1,3.6,ESE,22.8,30.1,0.00,0.00,72.90,3.30,157.20
965,02/03/2022 16:13:34,5,28.3,68,30.1,65,755.3,723.7,1.1,3.6,ESE,22.8,30.1,0.00,0.00,0.00,0.00,0.00
966,02/03/2022 16:14:59,5,28.3,68,30.1,65,755.3,723.7,1.1,3.6,ESE,22.8,30.1,0.00,0.00,0.00,0.00,0.00
967,02/03/2022 16:15:49,5,28.3,68,30.6,63,755.0,723.4,0.0,0.0,ESE,22.8,30.6,0.00,0.00,72.90,3.30,157.20
968,02/03/2022 16:16:26,5,28.3,68,30.6,63,755.0,723.4,0.0,0.0,ESE,22.8,30.6,0.00,0.00,0.00,0.00,0.00
969,02/03/2022 16:17:09,5,28.3,68,30.6,63,755.0,723.4,0.0,0.0,ESE,22.8,30.6,0.00,0.00,72.90,3.30,157.20
970,02/03/2022 16:18:34,5,28.3,68,30.6,63,755.0,723.4,0.0,0.0,ESE,22.8,30.6,0.00,0.00,0.00,0.00,0.00
971,02/03/2022 16:19:59,5,28.3,68,30.6,63,755.0,723.4,0.0,0.0,ESE,22.8,30.6,0.00,0.00,0.00,0.00,0.00
972,02/03/2022 16:20:49,5,28.3,68,30.2,64,754.9,723.2,3.6,7.2,ESE,22.7,30.2,0.00,0.00,72.90,3.30,157.20
973,02/03/2022 16:21:26,5,28.3,68,30.2,64,754.9,723.2,3.6,7.2,ESE,22.7,30.2,0.00,0.00,0.00,0.00,0.00
974,02/03/2022 16:22:09,5,28.3,68,30.2,64,754.9,723.2,3.6,7.2,ESE,22.7,30.2,0.00,0.00,72.90,3.30,157.20
975,02/03/2022 16:23:34,5,28.3,68,30.2,64,754.9,723.2,3.6,7.2,ESE,22.7,30.2,0.00,0.00,0.00,0.00,0.00
976,02/03/2022 16:24:59,5,28.3,68,30.2,64,754.9,723.2,3.6,7.2,ESE,22.7,30.2,0.00,0.00,0.00,0.00,0.00
977,02/03/2022 16:25:49,5,28.3,68,30.6,65,754.9,723.2,2.5,3.6,ESE,23.3,30.6,0.00,0.00,72.90,3.30,157.20
978,02/03/2022 16:26:26,5,28.3,68,30.6,65,754.9,723.2,2.5,3.6,ESE,23.3,30.6,0.00,0.00,0.00,0.00,0.00
979,02/03/2022 16:27:09,5,28.3,68,30.6,65,754.9,723.2,2.5,3.6,ESE,23.3,30.6,0.00,0.00,72.90,3.30,157.20
980,02/03/2022 16:28:34,5,28.3,68,30.6,65,754.9,723.2,2.5,3.6,ESE,23.3,30.6,0.00,0.00,0.00,0.00,0.00
981,02/03/2022 16:29:59,5,28.3,68,30.6,65,754.9,723.2,2.5,3.6,ESE,23.3,30.6,0.00,0.00,0.00,0.00,0.00
982,02/03/2022 16:30:49,5,28.3,68,30.2,64,755.0,723.3,6.1,7.2,ESE,22.7,30.2,0.00,0.00,72.90,3.30,157.20
983,02/03/2022 16:31:26,5,28.3,68,30.2,64,755.0,723.3,6.1,7.2,ESE,22.7,30.2,0.00,0.00,0.00,0.00,0.00
984,02/03/2022 16:32:09,5,28.3,68,30.2,64,755.0,723.3,6.1,7.2,ESE,22.7,30.2,0.00,0.00,72.90,3.30,157.20
985,02/03/2022 16:33:34,5,28.3,68,30.2,64,755.0,723.3,6.1,7.2,ESE,22.7,30.2,0.00,0.00,0.00,0.00,0.00
986,02/03/2022 16:34:59,5,28.3,68,30.2,64,755.0,723.3,6.1,7.2,ESE,22.7,30.2,0.00,0.00,0.00,0.00,0.00
987,02/03/2022 16:35:49,5,28.3,68,30.1,64,755.0,723.4,6.1,9.7,ESE,22.6,30.1,0.00,0.00,72.90,3.30,157.20
988,02/03/2022 16:36:26,5,28.3,68,30.1,64,755.0,723.4,6.1,9.7,ESE,22.6,30.1,0.00,0.00,0.00,0.00,0.00
989,02/03/2022 16:37:09,5,28.3,68,30.1,64,755.0,723.4,6.1,9.7,ESE,22.6,30.1,0.00,0.00,72.90,3.30,157.20
990,02/03/2022 16:38:34,5,28.3,68,30.1,64,755.0,723.4,6.1,9.7,ESE,22.6,30.1,0.00,0.00,0.00,0.00,0.00
991,02/03/2022 16:39:59,5,28.3,68,30.1,64,755.0,723.4,6.1,9.7,ESE,22.6,30.1,0.00,0.00,0.00,0.00,0.00
992,02/03/2022 16:40:49,5,28.3,68,30.4,65,755.1,723.5,5.0,7.2,ESE,23.1,30.4,0.00,0.00,72.90,3.30,157.20
993,02/03/2022 16:41:26,5,28.3,68,30.4,65,755.1,723.5,5.0,7.2,ESE,23.1,30.4,0.00,0.00,0.00,0.00,0.00
994,02/03/2022 16:42:09,5,28.3,68,30.4,65,755.1,723.5,5.0,7.2,ESE,23.1,30.4,0.00,0.00,72.90,3.30,157.20
995,02/03/2022 16:43:34,5,28.3,68,30.4,65,755.1,723.5,5.0,7.2,ESE,23.1,30.4,0.00,0.00,0.00,0.00,0.00
996,02/03/2022 16:44:59,5,28.3,68,30.4,65,755.1,723.5,5.0,7.2,ESE,23.1,30.4,0.00,0.00,0.00,0.00,0.00
997,02/03/2022 16:45:49,5,28.3,68,30.0,65,754.8,723.2,3.6,7.2,ESE,22.7,30.0,0.00,0.00,72.90,3.30,157.20
998,02/03/2022 16:46:26,5,28.3,68,30.0,65,754.8,723.2,3.6,7.2,ESE,22.7,30.0,0.00,0.00,0.00,0.00,0.00
999,02/03/2022 16:47:09,5,28.3,68,30.0,65,754.8,723.2,3.6,7.2,ESE,22.7,30.0,0.00,0.00,72.90,3.30,157.20
1000,02/03/2022 16:48:34,5,28.3,68,30.0,65,754.8,723.2,3.6,7.2,ESE,22.7,30.0,0.00,0.00,0.00,0.00,0.00
1001,02/03/2022 16:49:59,5,28.3,68,30.0,65,754.8,723.2,3.6,7.2,ESE,22.7,30.0,0.00,0.00,0.00,0.00,0.00
1002,02/03/2022 16:50:49,5,28.3,68,30.3,64,754.8,723.2,3.6,7.2,ESE,22.8,30.3,0.00,0.00,72.90,3.30,157.20
1003,02/03/2022 16:51:26,5,28.3,68,30.3,64,754.8,723.2,3.6,7.2,ESE,22.8,30.3,0.00,0.00,0.00,0.00,0.00
1004,02/03/2022 16:52:09,5,28.3,68,30.3,64,754.8,723.2,3.6,7.2,ESE,22.8,30.3,0.00,0.00,72.90,3.30,157.20
1005,02/03/2022 16:53:34,5,28.3,68,30.3,64,754.8,723.2,3.6,7.2,ESE,22.8,30.3,0.00,0.00,0.00,0.00,0.00
1006,02/03/2022 16:54:59,5,28.3,68,30.3,64,754.8,723.2,3.6,7.2,ESE,22.8,30.3,0.00,0.00,0.00,0.00,0.00
1007,02/03/2022 16:55:49,5,28.3,68,29.7,64,755.0,723.3,6.1,9.7,ESE,22.2,29.7,0.00,0.00,72.90,3.30,157.20
1008,02/03/2022 16:56:26,5,28.3,68,29.7,64,755.0,723.3,6.1,9.7,ESE,22.2,29.7,0.00,0.00,0.00,0.00,0.00
1009,02/03/2022 16:57:09,5,28.3,68,29.7,64,755.0,723.3,6.1,9.7,ESE,22.2,29.7,0.00,0.00,72.90,3.30,157.20
1010,02/03/2022 16:58:34,5,28.3,68,29.7,64,755.0,723.3,6.1,9.7,ESE,22.2,29.7,0.00,0.00,0.00,0.00,0.00
1011,02/03/2022 16:59:59,5,28.3,68,29.7,64,755.0,723.3,6.1,9.7,ESE,22.2,29.7,0.00,0.00,0.00,0.00,0.00
1012,02/03/2022 17:00:49,5,28.3,68,29.6,65,755.1,723.5,3.6,6.1,ESE,22.4,29.6,0.00,0.00,72.90,3.30,157.20
1013,02/03/2022 17:01:26,5,28.3,68,29.6,65,755.1,723.5,3.6,6.1,ESE,22.4,29.6,0.00,0.00,0.00,0.00,0.00
1014,02/03/2022 17:02:09,5,28.3,68,29.6,65,755.1,723.5,3.6,6.1,ESE,22.4,29.6,0.00,0.00,72.90,3.30,157.20
1015,02/03/2022 17:03:34,5,28.3,68,29.6,65,755.1,723.5,3.6,6.1,ESE,22.4,29.6,0.00,0.00,0.00,0.00,0.00
1016,02/03/2022 17:04:59,5,28.3,68,29.6,65,755.1,723.5,3.6,6.1,ESE,22.4,29.6,0.00,0.00,0.00,0.00,0.00
1017,02/03/2022 17:05:49,5,28.3,68,29.6,64,755.2,723.5,3.6,3.6,ESE,22.1,29.6,0.00,0.00,72.90,3.30,157.20
1018,02/03/2022 17:06:26,5,28.3,68,29.6,64,755.2,723.5,3.6,3.6,ESE,22.1,29.6,0.00,0.00,0.00,0.00,0.00
1019,02/03/2022 17:07:09,5,28.3,68,29.6,64,755.2,723.5,3.6,3.6,ESE,22.1,29.6,0.00,0.00,72.90,3.30,157.20
1020,02/03/2022 17:08:34,5,28.3,68,29.6,64,755.2,723.5,3.6,3.6,ESE,22.1,29.6,0.00,0.00,0.00,0.00,0.00
1021,02/03/2022 17:09:59,5,28.3,68,29.6,64,755.2,723.5,3.6,3.6,ESE,22.1,29.6,0.00,0.00,0.00,0.00,0.00
1022,02/03/2022 17:10:49,5,28.3,68,29.6,69,755.1,723.5,3.6,6.1,SSW,23.3,29.6,0.00,0.00,72.90,3.30,157.20
1023,02/03/2022 17:11:26,5,28.3,68,29.6,69,755.1,723.5,3.6,6.1,SSW,23.3,29.6,0.00,0.00,0.00,0.00,0.00
1024,02/03/2022 17:12:09,5,28.3,68,29.6,69,755.1,723.5,3.6,6.1,SSW,23.3,29.6,0.00,0.00,72.90,3.30,157.20
1025,02/03/2022 17:13:34,5,28.3,68,29.6,69,755.1,723.5,3.6,6.1,SSW,23.3,29.6,0.00,0.00,0.00,0.00,0.00
1026,02/03/2022 17:14:59,5,28.3,68,29.6,69,755.1,723.5,3.6,6.1,SSW,23.3,29.6,0.00,0.00,0.00,0.00,0.00
1027,02/03/2022 17:15:49,5,28.3,68,29.4,67,754.9,723.2,2.5,3.6,SSW,22.7,29.4,0.00,0.00,72.90,3.30,157.20
1028,02/03/2022 17:16:26,5,28.3,68,29.4,67,754.9,723.2,2.5,3.6,SSW,22.7,29.4,0.00,0.00,0.00,0.00,0.00
1029,02/03/2022 17:17:09,5,28.3,68,29.4,67,754.9,723.2,2.5,3.6,SSW,22.7,29.4,0.00,0.00,72.90,3.30,157.20
1030,02/03/2022 17:18:34,5,28.3,68,29.4,67,754.9,723.2,2.5,3.6,SSW,22.7,29.4,0.00,0.00,0.00,0.00,0.00
1031,02/03/2022 17:19:59,5,28.3,68,29.4,67,754.9,723.2,2.5,3.6,SSW,22.7,29.4,0.00,0.00,0.00,0.00,0.00
1032,02/03/2022 17:20:49,5,28.3,68,29.4,67,755.0,723.3,2.5,3.6,SSW,22.7,29.4,0.00,0.00,72.90,3.30,157.20
1033,02/03/2022 17:21:26,5,28.3,68,29.4,67,755.0,723.3,2.5,3.6,SSW,22.7,29.4,0.00,0.00,0.00,0.00,0.00
1034,02/03/2022 17:22:09,5,28.3,68,29.4,67,755.0,723.3,2.5,3.6,SSW,22.7,29.4,0.00,0.00,72.90,3.30,157.20
1035,02/03/2022 17:23:34,5,28.3,68,29.4,67,755.0,723.3,2.5,3.6,SSW,22.7,29.4,0.00,0.00,0.00,0.00,0.00
1036,02/03/2022 17:24:59,5,28.3,68,29.4,67,755.0,723.3,2.5,3.6,SSW,22.7,29.4,0.00,0.00,0.00,0.00,0.00
1037,02/03/2022 17:25:49,5,28.3,68,29.4,70,755.2,723.5,1.1,2.5,SSW,23.4,29.4,0.00,0.00,72.90,3.30,157.20
1038,02/03/2022 17:26:26,5,28.3,68,29.4,70,755.2,723.5,1.1,2.5,SSW,23.4,29.4,0.00,0.00,0.00,0.00,0.00
1039,02/03/2022 17:27:09,5,28.3,68,29.4,70,755.2,723.5,1.1,2.5,SSW,23.4,29.4,0.00,0.00,72.90,3.30,157.20
1040,02/03/2022 17:28:34,5,28.3,68,29.4,70,755.2,723.5,1.1,2.5,SSW,23.4,29.4,0.00,0.00,0.00,0.00,0.00
1041,02/03/2022 17:29:59,5,28.3,68,29.4,70,755.2,723.5,1.1,2.5,SSW,23.4,29.4,0.00,0.00,0.00,0.00,0.00
1042,02/03/2022 17:30:49,5,28.3,68,29.5,66,755.2,723.5,1.1,2.5,SSW,22.5,29.5,0.00,0.00,72.90,3.30,157.20
1043,02/03/2022 17:31:26,5,28.3,68,29.5,66,755.2,723.5,1.1,2.5,SSW,22.5,29.5,0.00,0.00,0.00,0.00,0.00
1044,02/03/2022 17:32:09,5,28.3,68,29.5,66,755.2,723.5,1.1,2.5,SSW,22.5,29.5,0.00,0.00,72.90,3.30,157.20
1045,02/03/2022 17:33:34,5,28.3,68,29.5,66,755.2,723.5,1.1,2.5,SSW,22.5,29.5,0.00,0.00,0.00,0.00,0.00
1046,02/03/2022 17:34:59,5,28.3,68,29.5,66,755.2,723.5,1.1,2.5,SSW,22.5,29.5,0.00,0.00,0.00,0.00,0.00
1047,02/03/2022 17:35:49,5,28.3,68,29.7,68,755.1,723.5,0.0,0.0,SSW,23.2,29.7,0.00,0.00,72.90,3.30,157.20
1048,02/03/2022 17:36:26,5,28.3,68,29.7,68,755.1,723.5,0.0,0.0,SSW,23.2,29.7,0.00,0.00,0.00,0.00,0.00
1049,02/03/2022 17:37:09,5,28.3,68,29.7,68,755.1,723.5,0.0,0.0,SSW,23.2,29.7,0.00,0.00,72.90,3.30,157.20
1050,02/03/2022 17:38:34,5,28.3,68,29.7,68,755.1,723.5,0.0,0.0,SSW,23.2,29.7,0.00,0.00,0.00,0.00,0.00
1051,02/03/2022 17:39:59,5,28.3,68,29.7,68,755.1,723.5,0.0,0.0,SSW,23.2,29.7,0.00,0.00,0.00,0.00,0.00
1052,02/03/2022 17:40:49,5,28.3,68,29.6,67,755.0,723.3,0.0,0.0,SSW,22.9,29.6,0.00,0.00,72.90,3.30,157.20
1053,02/03/2022 17:41:26,5,28.3,68,29.6,67,755.0,723.3,0.0,0.0,SSW,22.9,29.6,0.00,0.00,0.00,0.00,0.00
1054,02/03/2022 17:42:09,5,28.3,68,29.6,67,755.0,723.3,0.0,0.0,SSW,22.9,29.6,0.00,0.00,72.90,3.30,157.20
1055,02/03/2022 17:43:34,5,28.3,68,29.6,67,755.0,723.3,0.0,0.0,SSW,22.9,29.6,0.00,0.00,0.00,0.00,0.00
1056,02/03/2022 17:44:59,5,28.3,68,29.6,67,755.0,723.3,0.0,0.0,SSW,22.9,29.6,0.00,0.00,0.00,0.00,0.00
1057,02/03/2022 17:45:49,5,28.3,68,29.2,75,754.9,723.2,1.1,2.5,ESE,24.3,29.2,0.00,0.00,72.90,3.30,157.20
1058,02/03/2022 17:46:26,5,28.3,68,29.2,75,754.9,723.2,1.1,2.5,ESE,24.3,29.2,0.00,0.00,0.00,0.00,0.00
1059,02/03/2022 17:47:09,5,28.3,68,29.2,75,754.9,723.2,1.1,2.5,ESE,24.3,29.2,0.00,0.00,72.90,3.30,157.20
1060,02/03/2022 17:48:34,5,28.3,68,29.2,75,754.9,723.2,1.1,2.5,ESE,24.3,29.2,0.00,0.00,0.00,0.00,0.00
1061,02/03/2022 17:49:59,5,28.3,68,29.2,75,754.9,723.2,1.1,2.5,ESE,24.3,29.2,0.00,0.00,0.00,0.00,0.00
1062,02/03/2022 17:50:49,5,28.3,68,29.1,72,754.9,723.2,2.5,3.6,ESE,23.6,29.1,0.00,0.00,72.90,3.30,157.20
1063,02/03/2022 17:51:26,5,28.3,68,29.1,72,754.9,723.2,2.5,3.6,ESE,23.6,29.1,0.00,0.00,0.00,0.00,0.00
1064,02/03/2022 17:52:09,5,28.3,68,29.1,72,754.9,723.2,2.5,3.6,ESE,23.6,29.1,0.00,0.00,72.90,3.30,157.20
1065,02/03/2022 17:53:34,5,28.3,68,29.1,72,754.9,723.2,2.5,3.6,ESE,23.6,29.1,0.00,0.00,0.00,0.00,0.00
1066,02/03/2022 17:54:59,5,28.3,68,29.1,72,754.9,723.2,2.5,3.6,ESE,23.6,29.1,0.00,0.00,0.00,0.00,0.00
1067,02/03/2022 17:55:49,5,28.3,68,29.4,68,755.1,723.5,1.1,3.6,ESE,22.9,29.4,0.00,0.00,72.90,3.30,157.20
1068,02/03/2022 17:56:26,5,28.3,68,29.4,68,755.1,723.5,1.1,3.6,ESE,22.9,29.4,0.00,0.00,0.00,0.00,0.00
1069,02/03/2022 17:57:09,5,28.3,68,29.4,68,755.1,723.5,1.1,3.6,ESE,22.9,29.4,0.00,0.00,72.90,3.30,157.20
1070,02/03/2022 17:58:34,5,28.3,68,29.4,68,755.1,723.5,1.1,3.6,ESE,22.9,29.4,0.00,0.00,0.00,0.00,0.00
1071,02/03/2022 17:59:59,5,28.3,68,29.4,68,755.1,723.5,1.1,3.6,ESE,22.9,29.4,0.00,0.00,0.00,0.00,0.00
1072,02/03/2022 18:00:49,5,28.3,68,29.3,70,755.1,723.5,1.1,2.5,ESE,23.3,29.3,0.00,0.00,72.90,3.30,157.20
1073,02/03/2022 18:01:26,5,28.3,68,29.3,70,755.1,723.5,1.1,2.5,ESE,23.3,29.3,0.00,0.00,0.00,0.00,0.00
1074,02/03/2022 18:02:09,5,28.3,68,29.3,70,755.1,723.5,1.1,2.5,ESE,23.3,29.3,0.00,0.00,72.90,3.30,157.20
1075,02/03/2022 18:03:34,5,28.3,68,29.3,70,755.1,723.5,1.1,2.5,ESE,23.3,29.3,0.00,0.00,0.00,0.00,0.00
1076,02/03/2022 18:04:59,5,28.3,68,29.3,70,755.1,723.5,1.1,2.5,ESE,23.3,29.3,0.00,0.00,0.00,0.00,0.00
1077,02/03/2022 18:05:49,5,28.3,68,29.3,69,754.9,723.2,2.5,3.6,ESE,23.1,29.3,0.00,0.00,72.90,3.30,157.20
1078,02/03/2022 18:06:26,5,28.3,68,29.3,69,754.9,723.2,2.5,3.6,ESE,23.1,29.3,0.00,0.00,0.00,0.00,0.00
1079,02/03/2022 18:07:09,5,28.3,68,29.3,69,754.9,723.2,2.5,3.6,ESE,23.1,29.3,0.00,0.00,72.90,3.30,157.20
1080,02/03/2022 18:08:34,5,28.3,68,29.3,69,754.9,723.2,2.5,3.6,ESE,23.1,29.3,0.00,0.00,0.00,0.00,0.00
1081,02/03/2022 18:09:59,5,28.3,68,29.3,69,754.9,723.2,2.5,3.6,ESE,23.1,29.3,0.00,0.00,0.00,0.00,0.00
1082,02/03/2022 18:10:49,5,28.3,68,29.0,71,754.8,723.2,2.5,3.6,ESE,23.2,29.0,0.00,0.00,72.90,3.30,157.20
1083,02/03/2022 18:11:26,5,28.3,68,29.0,71,754.8,723.2,2.5,3.6,ESE,23.2,29.0,0.00,0.00,0.00,0.00,0.00
1084,02/03/2022 18:12:09,5,28.3,68,29.0,71,754.8,723.2,2.5,3.6,ESE,23.2,29.0,0.00,0.00,72.90,3.30,157.20
1085,02/03/2022 18:13:34,5,28.3,68,29.0,71,754.8,723.2,2.5,3.6,ESE,23.2,29.0,0.00,0.00,0.00,0.00,0.00
1086,02/03/2022 18:14:59,5,28.3,68,29.0,71,754.8,723.2,2.5,3.6,ESE,23.2,29.0,0.00,0.00,0.00,0.00,0.00
1087,02/03/2022 18:15:49,5,28.3,68,28.2,77,754.7,723.0,1.1,2.5,ESE,23.8,28.2,0.00,0.00,72.90,3.30,157.20
1088,02/03/2022 18:16:26,5,28.3,68,28.2,77,754.7,723.0,1.1,2.5,ESE,23.8,28.2,0.00,0.00,0.00,0.00,0.00
1089,02/03/2022 18:17:09,5,28.3,68,28.2,77,754.7,723.0,1.1,2.5,ESE,23.8,28.2,0.00,0.00,72.90,3.30,157.20
1090,02/03/2022 18:18:34,5,28.3,68,28.2,77,754.7,723.0,1.1,2.5,ESE,23.8,28.2,0.00,0.00,0.00,0.00,0.00
1091,02/03/2022 18:19:59,5,28.3,68,28.2,77,754.7,723.0,1.1,2.5,ESE,23.8,28.2,0.00,0.00,0.00,0.00,0.00
1092,02/03/2022 18:20:49,5,28.3,68,28.0,77,754.7,723.0,1.1,2.5,ESE,23.6,28.0,0.00,0.00,72.90,3.30,157.20
1093,02/03/2022 18:21:26,5,28.3,68,28.0,77,754.7,723.0,1.1,2.5,ESE,23.6,28.0,0.00,0.00,0.00,0.00,0.00
1094,02/03/2022 18:22:09,5,28.3,68,28.0,77,754.7,723.0,1.1,2.5,ESE,23.6,28.0,0.00,0.00,72.90,3.30,157.20
1095,02/03/2022 18:23:34,5,28.3,68,28.0,77,754.7,723.0,1.1,2.5,ESE,23.6,28.0,0.00,0.00,0.00,0.00,0.00
1096,02/03/2022 18:24:59,5,28.3,68,28.0,77,754.7,723.0,1.1,2.5,ESE,23.6,28.0,0.00,0.00,0.00,0.00,0.00
1097,02/03/2022 18:25:49,5,28.3,68,28.0,72,755.0,723.3,2.5,3.6,SE,22.5,28.0,0.00,0.00,72.90,3.30,157.20
1098,02/03/2022 18:26:26,5,28.3,68,28.0,72,755.0,723.3,2.5,3.6,SE,22.5,28.0,0.00,0.00,0.00,0.00,0.00
1099,02/03/2022 18:27:09,5,28.3,68,28.0,72,755.0,723.3,2.5,3.6,SE,22.5,28.0,0.00,0.00,72.90,3.30,157.20
1100,02/03/2022 18:28:34,5,28.3,68,28.0,72,755.0,723.3,2.5,3.6,SE,22.5,28.0,0.00,0.00,0.00,0.00,0.00
1101,02/03/2022 18:29:59,5,28.3,68,28.0,72,755.0,723.3,2.5,3.6,SE,22.5,28.0,0.00,0.00,0.00,0.00,0.00
1102,02/03/2022 18:30:49,5,28.3,68,28.0,76,755.3,723.6,1.1,2.5,S,23.4,28.0,0.00,0.00,72.90,3.30,157.20
1103,02/03/2022 18:31:26,5,28.3,68,28.0,76,755.3,723.6,1.1,2.5,S,23.4,28.0,0.00,0.00,0.00,0.00,0.00
1104,02/03/2022 18:32:09,5,28.3,68,28.0,76,755.3,723.6,1.1,2.5,S,23.4,28.0,0.00,0.00,72.90,3.30,157.20
1105,02/03/2022 18:33:34,5,28.3,68,28.0,76,755.3,723.6,1.1,2.5,S,23.4,28.0,0.00,0.00,0.00,0.00,0.00
1106,02/03/2022 18:34:59,5,28.3,68,28.0,76,755.3,723.6,1.1,2.5,S,23.4,28.0,0.00,0.00,0.00,0.00,0.00
1107,02/03/2022 18:35:49,5,28.3,68,28.2,73,755.5,723.8,1.1,3.6,SSW,22.9,28.2,0.00,0.00,72.90,3.30,157.20
1108,02/03/2022 18:36:26,5,28.3,68,28.2,73,755.5,723.8,1.1,3.6,SSW,22.9,28.2,0.00,0.00,0.00,0.00,0.00
1109,02/03/2022 18:37:09,5,28.3,68,28.2,73,755.5,723.8,1.1,3.6,SSW,22.9,28.2,0.00,0.00,72.90,3.30,157.20
1110,02/03/2022 18:38:34,5,28.3,68,28.2,73,755.5,723.8,1.1,3.6,SSW,22.9,28.2,0.00,0.00,0.00,0.00,0.00
1111,02/03/2022 18:39:59,5,28.3,68,28.2,73,755.5,723.8,1.1,3.6,SSW,22.9,28.2,0.00,0.00,0.00,0.00,0.00
1112,02/03/2022 18:40:49,5,28.3,68,28.2,75,755.4,723.8,0.0,0.0,S,23.4,28.2,0.00,0.00,72.90,3.30,157.20
1113,02/03/2022 18:41:26,5,28.3,68,28.2,75,755.4,723.8,0.0,0.0,S,23.4,28.2,0.00,0.00,0.00,0.00,0.00
1114,02/03/2022 18:42:09,5,28.3,68,28.2,75,755.4,723.8,0.0,0.0,S,23.4,28.2,0.00,0.00,72.90,3.30,157.20
1115,02/03/2022 18:43:34,5,28.3,68,28.2,75,755.4,723.8,0.0,0.0,S,23.4,28.2,0.00,0.00,72.90,3.30,157.20
1116,02/03/2022 18:44:59,5,28.3,68,28.2,75,755.4,723.8,0.0,0.0,S,23.4,28.2,0.00,0.00,0.00,0.00,0.00
1117,02/03/2022 18:45:49,5,28.3,68,28.0,74,755.6,723.9,0.0,2.5,S,23.0,28.0,0.00,0.00,72.90,3.30,157.20
1118,02/03/2022 18:46:26,5,28.3,68,28.0,74,755.6,723.9,0.0,2.5,S,23.0,28.0,0.00,0.00,0.00,0.00,0.00
